time,vx,target_speed,speed_error,throttle,brake,return_code
4.200000000000392,24.570162121089318,25.0,0.42983787891068204,0.11605668414785306,0.0,0.0
4.250000000000364,24.57014371257952,25.0,0.4298562874204812,0.11606064756397777,0.0,0.0
4.300000000000336,24.57012735798429,25.0,0.4298726420157095,0.11606435599688733,0.0,0.0
4.350000000000309,24.570112918009805,25.0,0.429887081990195,0.11606778042526654,0.0,0.0
4.400000000000281,24.570100240584264,25.0,0.4298997594157363,0.11607090832380906,0.0,0.0
4.450000000000253,24.57008916856582,25.0,0.4299108314341815,0.11607373953624718,0.0,0.0
4.500000000000226,24.570079545778082,25.0,0.42992045422191794,0.11607628227105848,0.0,0.0
4.550000000000198,24.570071221244422,25.0,0.42992877875557767,0.11607855008486208,0.0,0.0
4.60000000000017,24.570064051880287,25.0,0.4299359481197129,0.11608055985380886,0.0,0.0
4.6500000000001425,24.570057904077473,25.0,0.4299420959225273,0.11608233044906041,0.0,0.0
4.700000000000115,24.570052654559706,25.0,0.42994734544029356,0.11608388178220508,0.0,0.0
4.750000000000087,24.57004819074687,25.0,0.42995180925312937,0.1160852340441267,0.0,0.0
4.800000000000059,24.57004441075424,25.0,0.42995558924576116,0.11608640709722881,0.0,0.0
4.850000000000032,24.570041223109744,25.0,0.4299587768902562,0.11608742002670144,0.0,0.0
4.900000000000004,24.570038546265636,25.0,0.42996145373436434,0.11608829084068707,0.0,0.0
4.949999999999976,24.570036307978583,25.0,0.42996369202141693,0.1160890362884824,0.0,0.0
4.9999999999999485,24.570034444617527,25.0,0.4299655553824735,0.11608967176256248,0.0,0.0
5.049999999999921,24.57003290044069,25.0,0.4299670995593097,0.1160902112617676,0.0,0.0
5.099999999999893,24.57003162686779,25.0,0.42996837313220837,0.11609066740186745,0.0,0.0
5.149999999999865,24.57003058176522,25.0,0.42996941823477997,0.11609105146408974,0.0,0.0
5.199999999999838,24.570029728758033,25.0,0.42997027124196663,0.11609137347082435,0.0,0.0
5.24999999999981,24.57002903657978,25.0,0.4299709634202209,0.11609164227679832,0.0,0.0
5.299999999999782,24.570028478468352,25.0,0.4299715215316482,0.11609186566578868,0.0,0.0
5.3499999999997545,24.570028031611763,25.0,0.42997196838823726,0.11609205044643064,0.0,0.0
5.399999999999727,24.570027676644756,25.0,0.42997232335524416,0.11609220254504066,0.0,0.0
5.449999999999699,24.570027397195652,25.0,0.429972602804348,0.11609232709489903,0.0,0.0
5.499999999999671,24.570027179480906,25.0,0.4299728205190938,0.11609242852138395,0.0,0.0
5.549999999999644,24.5700270119451,25.0,0.4299729880548995,0.11609251062262434,0.0,0.0
5.599999999999616,24.570026884943147,25.0,0.4299731150568533,0.11609257664429903,0.0,0.0
5.649999999999588,24.570026790460943,25.0,0.4299732095390567,0.1160926293481839,0.0,0.0
5.6999999999995605,24.570026721871066,25.0,0.4299732781289336,0.11609267107445109,0.0,0.0
5.749999999999533,24.570026673720008,25.0,0.42997332627999185,0.11609270379767836,0.0,0.0
5.799999999999505,24.570026641543503,25.0,0.42997335845649687,0.11609272917694233,0.0,0.0
5.849999999999477,24.570026621707186,25.0,0.42997337829281435,0.11609274860045801,0.0,0.0
5.89999999999945,24.570026611269757,25.0,0.42997338873024304,0.11609276322486493,0.0,0.0
5.949999999999422,24.570026607866357,25.0,0.4299733921336433,0.11609277400966247,0.0,0.0
5.999999999999394,24.57002660960945,25.0,0.4299733903905505,0.11609278174701337,0.0,0.0
6.0499999999993666,24.57002661500484,25.0,0.42997338499516147,0.11609278708765104,0.0,0.0
6.099999999999339,24.570026622881045,25.0,0.4299733771189551,0.11609279056332114,0.0,0.0
6.149999999999311,24.57002663232985,25.0,0.4299733676701507,0.11609279260592938,0.0,0.0
6.199999999999283,24.57002664265657,25.0,0.4299733573434317,0.11609279356412443,0.0,0.0
6.249999999999256,24.570026653338545,25.0,0.4299733466614555,0.11609279371738028,0.0,0.0
6.299999999999228,24.570026663990674,25.0,0.42997333600932564,0.1160927932880246,0.0,0.0
6.3499999999992,24.57002667433704,25.0,0.4299733256629601,0.11609279245140836,0.0,0.0
6.399999999999173,24.570026684187606,25.0,0.4299733158123935,0.11609279134439741,0.0,0.0
6.449999999999145,24.570026693419,25.0,0.42997330658100097,0.11609279007253251,0.0,0.0
6.499999999999117,24.570026701959037,25.0,0.42997329804096296,0.11609278871613064,0.0,0.0
6.549999999999089,24.570026709774233,25.0,0.42997329022576736,0.11609278733518481,0.0,0.0
6.599999999999062,24.570026716859857,25.0,0.4299732831401428,0.11609278597349375,0.0,0.0
6.649999999999034,24.570026723231987,25.0,0.42997327676801333,0.11609278466199933,0.0,0.0
6.699999999999006,24.570026728921246,25.0,0.4299732710787545,0.11609278342159393,0.0,0.0
6.749999999998979,24.570026733967886,25.0,0.42997326603211405,0.1160927822653773,0.0,0.0
6.799999999998951,24.570026738417965,25.0,0.42997326158203464,0.11609278120051668,0.0,0.0
6.849999999998923,24.57002674232054,25.0,0.4299732576794604,0.11609278022974677,0.0,0.0
6.8999999999988955,24.57002674572548,25.0,0.42997325427451827,0.1160927793524919,0.0,0.0
6.949999999998868,24.57002674868186,25.0,0.42997325131813824,0.11609277856585352,0.0,0.0
6.99999999999884,24.570026751236988,25.0,0.42997324876301235,0.11609277786536784,0.0,0.0
7.049999999998812,24.570026753435563,25.0,0.4299732465644368,0.11609277724546048,0.0,0.0
7.099999999998785,24.570026755319162,25.0,0.42997324468083775,0.116092776700006,0.0,0.0
7.149999999998757,24.570026756926143,25.0,0.42997324307385654,0.11609277622265873,0.0,0.0
7.199999999998729,24.570026758291355,25.0,0.4299732417086446,0.11609277580696427,0.0,0.0
7.2499999999987015,24.570026759446407,25.0,0.4299732405535934,0.1160927754467342,0.0,0.0
7.299999999998674,24.5700267604196,25.0,0.42997323958039857,0.11609277513592786,0.0,0.0
7.349999999998646,24.570026761236118,25.0,0.42997323876388194,0.11609277486894275,0.0,0.0
7.399999999998618,24.57002676191821,25.0,0.42997323808178933,0.11609277464058579,0.0,0.0
7.449999999998591,24.570026762485497,25.0,0.42997323751450267,0.11609277444610165,0.0,0.0
7.499999999998563,24.570026762955212,25.0,0.42997323704478774,0.11609277428113586,0.0,0.0
7.549999999998535,24.570026763342156,25.0,0.4299732366578439,0.11609277414173964,0.0,0.0
7.5999999999985075,24.570026763659367,25.0,0.4299732363406328,0.11609277402454422,0.0,0.0
7.64999999999848,24.570026763917962,25.0,0.42997323608203786,0.11609277392633499,0.0,0.0
7.699999999998452,24.57002676412752,25.0,0.42997323587248104,0.11609277384444677,0.0,0.0
7.749999999998424,24.57002676429622,25.0,0.42997323570378043,0.11609277377646654,0.0,0.0
7.799999999998397,24.57002676443109,25.0,0.42997323556890876,0.11609277372030553,0.0,0.0
7.849999999998369,24.570026764538042,25.0,0.42997323546195787,0.11609277367410607,0.0,0.0
7.899999999998341,24.570026764622032,25.0,0.42997323537796817,0.11609277363631915,0.0,0.0
7.9499999999983135,24.570026764687256,25.0,0.4299732353127439,0.11609277360560966,0.0,0.0
7.999999999998286,24.570026764737477,25.0,0.42997323526252273,0.11609277358080436,0.0,0.0
8.049999999998347,24.570026764775257,25.0,0.4299732352247432,0.11609277356074983,0.0,0.0
8.099999999998408,24.570026764803266,25.0,0.4299732351967336,0.11609277354494188,0.0,0.0
8.14999999999847,24.570026764823496,25.0,0.42997323517650443,0.11609277353236336,0.0,0.0
8.19999999999853,24.5700267648377,25.0,0.4299732351623007,0.1160927735225209,0.0,0.0
8.249999999998591,24.570026764847036,25.0,0.42997323515296415,0.11609277351483378,0.0,0.0
8.299999999998652,24.570026764852592,25.0,0.4299732351474077,0.11609277350904591,0.0,0.0
8.349999999998714,24.570026764855402,25.0,0.4299732351445975,0.11609277350473583,0.0,0.0
8.399999999998775,24.570026764856028,25.0,0.42997323514397223,0.11609277350151251,0.0,0.0
8.449999999998836,24.570026764855278,25.0,0.42997323514472185,0.11609277349929234,0.0,0.0
8.499999999998897,24.570026764853374,25.0,0.4299732351466261,0.11609277349765992,0.0,0.0
8.549999999998958,24.57002676485063,25.0,0.4299732351493688,0.11609277349669968,0.0,0.0
8.599999999999019,24.570026764847608,25.0,0.42997323515239216,0.11609277349621226,0.0,0.0
8.64999999999908,24.57002676484441,25.0,0.4299732351555896,0.11609277349589212,0.0,0.0
8.699999999999141,24.570026764841202,25.0,0.4299732351587977,0.11609277349583466,0.0,0.0
8.749999999999202,24.570026764837955,25.0,0.4299732351620449,0.11609277349592727,0.0,0.0
8.799999999999264,24.570026764834758,25.0,0.42997323516524233,0.11609277349621297,0.0,0.0
8.849999999999325,24.570026764831564,25.0,0.4299732351684362,0.11609277349658875,0.0,0.0
8.899999999999386,24.570026764828498,25.0,0.4299732351715022,0.1160927734970923,0.0,0.0
8.949999999999447,24.570026764825656,25.0,0.4299732351743444,0.11609277349760116,0.0,0.0
8.999999999999508,24.570026764823055,25.0,0.42997323517694497,0.11609277349808378,0.0,0.0
9.049999999999569,24.570026764820586,25.0,0.4299732351794141,0.11609277349855171,0.0,0.0
9.09999999999963,24.57002676481849,25.0,0.4299732351815102,0.11609277349907109,0.0,0.0
9.149999999999691,24.570026764816717,25.0,0.429973235183283,0.11609277349943067,0.0,0.0
9.199999999999752,24.57002676481516,25.0,0.4299732351848391,0.11609277349975133,0.0,0.0
9.249999999999813,24.570026764813882,25.0,0.4299732351861181,0.11609277350007621,0.0,0.0
9.299999999999875,24.570026764813086,25.0,0.4299732351869139,0.11609277350031827,0.0,0.0
9.349999999999936,24.57002676481237,25.0,0.42997323518763153,0.11609277350036346,0.0,0.0
9.399999999999997,24.570026764811654,25.0,0.4299732351883456,0.11609277350055464,0.0,0.0
9.450000000000058,24.570026764810947,25.0,0.4299732351890526,0.11609277350077611,0.0,0.0
9.500000000000119,24.570026764810237,25.0,0.42997323518976316,0.11609277350099435,0.0,0.0
9.55000000000018,24.570026764809526,25.0,0.4299732351904737,0.11609277350121654,0.0,0.0
9.600000000000241,24.570026764808816,25.0,0.42997323519118424,0.11609277350143528,0.0,0.0
9.650000000000302,24.570026764808347,25.0,0.4299732351916532,0.11609277350165172,0.0,0.0
9.700000000000363,24.570026764807995,25.0,0.4299732351920049,0.11609277350170838,0.0,0.0
9.750000000000425,24.570026764807636,25.0,0.42997323519236375,0.11609277350178263,0.0,0.0
9.800000000000486,24.57002676480728,25.0,0.429973235192719,0.11609277350190549,0.0,0.0
9.850000000000547,24.57002676480696,25.0,0.42997323519303876,0.11609277350202037,0.0,0.0
9.900000000000608,24.57002676480696,25.0,0.42997323519303876,0.1160927735021107,0.0,0.0
9.950000000000669,24.57002676480696,25.0,0.42997323519303876,0.11609277350200432,0.0,0.0
10.00000000000073,24.57002676480696,25.0,0.42997323519303876,0.11609277350202302,0.0,0.0
